hotel_id,hotel_name,hotel_rating,hotel_experience,amenities,address,city,country,location,hotel_price
143,Hotel Las Vegas,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Bar']","A/1, 21, Sahkar Marg, C Scheme, near Godown Circle, Jaipur, Rajasthan, 302006",Jaipur,India,"26.899761, 75.792868",43
144,LMB Hotel,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Johari Bazar, Jaipur, Rajasthan, 302003",Jaipur,India,"26.917166, 75.825185",47
145,Trimrooms Mount Blue,5.0,Exceptional,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","63-A, Mount Road, Ramgarhmode, Jaipur, RJ, 302002",Jaipur,India,"26.946332, 75.839409",39
146,Hotel Rajasthan Palace Jaipur,3.9,Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","3, Peelwa Garden, Moti Doongari Road, Jaipur, Rajasthan, 302004",Jaipur,India,"26.900965, 75.821108",96
147,OYO 9973 Hotel Green Valley,,,"['Air conditioning', 'Breakfast included', 'Free WiFi', 'Parking included', 'Restaurant', 'Housekeeping']","26, Kunda, Amer, Rajasthan, 302028",Jaipur,India,"27.00916, 75.8792",72
148,Capital O 17241 Hotel Mayra,,,"['Air conditioning', 'Breakfast included', 'Free WiFi', 'Room service', 'Housekeeping', '24/7 front desk']","0 Muhana Mandi Rd Hajiwala Jaipur, Jaipur, Rajasthan, 302029",Jaipur,India,"26.845355, 75.756693",87
152,Hotel Saba Haveli,5.0,Exceptional,"['Air conditioning', 'Free WiFi', 'Parking included', 'Restaurant', 'Room service', 'Housekeeping']","477, Hotel Saba Haveli, gangapole, Jaipur, Rajasthan, 302002",Jaipur,India,"26.93261, 75.83501",74
153,Hotel Shikha,4.0,Very Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","R-14, Yudhishthir Marg, C-Scheme, Jaipur, Rajasthan, 302001",Jaipur,India,"26.90592, 75.797",19
154,Jai Niwas,4.6,Wonderful,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","3, Jalupura Scheme, Gopinath Marg, M. I. Road, Jaipur, Rajasthan, 302001",Jaipur,India,"26.920042, 75.804848",30
156,Samskara Resort & Spa Jaipur,,,"['Air conditioning', 'Parking included', 'Laundry', 'Pool', 'Restaurant', 'Room service']","Jaisinghpura, Peepla Bharat Singh, Ajmer Road, Jaipur, Rajasthan, 302029",Jaipur,India,"26.834789, 75.698426",201
157,Hotel Golden Heritage,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","A3, H2, SUNDAR PATH NEAR CRYSTAL MALL, BANIPARK, Jaipur, RAJASTHAN, 302016",Jaipur,India,"26.92329, 75.79215",13
158,FabExpress Travelers Lodge,,,"['Breakfast included', 'Free WiFi', 'Parking included', 'Restaurant', 'Room service', 'Housekeeping']","Plot No. 16, Opp J.K Petrol Pump, Santosh Nagar, Jaipur, 302019",Jaipur,India,"26.88058, 75.75876",27
159,OYO 22942 Hotel Opal,,,"['Air conditioning', 'Breakfast included', 'Free WiFi', 'Kitchen', 'Room service', 'Housekeeping']","P- 17 Punjabi Colony, Near Chungi Circle Ramgarh Modh Jaipur, Jaipur, Rajasthan, 302002",Jaipur,India,"26.945245, 75.849572",63
160,OYO 11389 Hotel NG Palace,,,"['Air conditioning', 'Breakfast included', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant']","1, Karbla Road, Ramgarh Mod, Jaipur, 302002",Jaipur,India,"26.946475, 75.843638",63
161,The Byke Grassfield Resort,,,"['Air conditioning', 'Spa', 'Free WiFi', 'Parking included', 'Laundry', 'Pool']","K-107, Shyam Nagar, Janpath Lane, Jaipur, Rajasthan, 302019",Jaipur,India,"26.892965, 75.758577",38
162,Bikaner Haveli,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","A 67 Bikaner Haveli, Amber road Jaipur, Jaipur, Rajasthan, 302002",Jaipur,India,"26.94077, 75.83643",40
163,Capital O 7197 Cordon Vay,4.0,Very Good,"['Air conditioning', 'Breakfast included', 'Free WiFi', 'Parking included', 'Laundry', 'Business services']","Plot No. B-31,Mahalaxmi Nagar, Behind WTP,Malviya Nagar, Jaipur, 302017",Jaipur,India,"26.852671, 75.805913",31
164,Divine the Boutique Hotel,,,"['Air conditioning', 'Breakfast included', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant']","149, Bhag Singh Circle,Adarsh Nagar, Jaipur, 302004",Jaipur,India,"26.89879, 75.82776",24
165,Umaid Residency - A Regal Heritage Home,3.6,Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Business services']","SR-62,63,64 RIICO, Delhi-Jaipur Highway, Jaipur District, Amer, Rajasthan, 302028",Jaipur,India,"27.032313, 75.886487",33
166,OYO 1143 Hotel RDB Palace,,,"['Air conditioning', 'Breakfast included', 'Free WiFi', 'Parking included', 'Restaurant', 'Housekeeping']","SD-4A, Kabir Marg, Bani Park, Jaipur, Rajasthan, 302016",Jaipur,India,"26.924307, 75.790079",40
167,The Saneer,,,"['Free airport shuttle', 'Air conditioning', 'Breakfast included', 'Free WiFi', 'Parking included', 'Laundry']","76 77 Pascsheel Enclave Jawaha, Jaipur, Rajasthan, 302018",Jaipur,India,"26.84459, 75.80105",36
168,Treebo Trip Tordi Haveli,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Room service']","Plot- 32, sector no 6 chitrakoot scheme,, Vaishali Nagar. 302021, Jaipur, Rajasthan, 302021",Jaipur,India,"26.89878, 75.735933",50
169,FabHotel Sapphire Inn Mansarovar,3.5,Good,"['Air conditioning', 'Breakfast included', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant']","20/115, Kaveri Path, Mansarovar Jaipur, Jaipur, RJ, 302020",Jaipur,India,"26.87558, 75.74994",30
170,Sterling Atharva Jaipur,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Himmatpura Mod, Dhanyaka Choraha, Near Bad ke Balaji, Ajmer Road, NH-8, Jaipur, Rajasthan, 302047",Jaipur,India,"26.880984, 75.590481",44
171,Hotel Sweet Dream,4.2,Very Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Nehru Bazar, Jaipur, Rajasthan, 302003",Jaipur,India,"26.91727, 75.81949",15
172,Amer City Heritage Hotel,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Gym']","B-2, Gupta Garden, Near Brahmpuri, Police Station, Amer Road, Jaipur, Rajasthan, 302002",Jaipur,India,"26.939914, 75.837219",40
173,Hotel Bony Sunrise,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Breakfast available', 'Business services']","B.No. 510 E, Lane Number 6, Behind A.C. Market, Raja Park., Jaipur, RAJASTHAN, 302004",Jaipur,India,"26.89269, 75.82679",15
174,Hotel Dharohar Palace,4.5,Wonderful,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Room service', '24/7 front desk']","1, Khetri house Near Hotel Bissau Palace, Outside, Chandpole Gate, Jaipur, RJ, 302016",Jaipur,India,"26.929334, 75.80831",13
175,Shri Sai Residency,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Restaurant', 'Breakfast available', 'Room service']","Kaveri Path, Jaipur, RJ, 302020",Jaipur,India,"26.875954, 75.756984",17
176,FabHotel Pink Palace,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Breakfast available', 'Room service']","A-1 Aghwani House, Vanasthali Marg, Opp. Central Bus Stand, Sindhi Camp, Jaipur, 302001",Jaipur,India,"26.92144, 75.80088",33
177,Hotel Muskan Palace,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","1,2, Kanti Nagar,Bani Park,Station Road, Opposite Polo Victory Cinema, Jaipur, Rajasthan, 302016",Jaipur,India,"26.924097, 75.797614",27
178,Hotel Kanchandeep,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Vanasthali Marg, Jaipur, Rajasthan, 302001",Jaipur,India,"26.921093, 75.801122",14
179,Shahar Palace,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Barwara House Colony, Civil Lines, Ajmer Road, Jaipur, Rajasthan, 302006",Jaipur,India,"26.9099, 75.7857",22
180,Hotel Metropolitan,,,"['Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available', 'Business services']","26, Vivek Nagar, Station Road, Near Sindhi Camp, Jaipur, Rajasthan, 302006",Jaipur,India,"26.924036, 75.799639",27
181,The Bayan Elegance,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Restaurant', 'Breakfast available', 'Room service']","A 27 Gokul Vatika Behind Marriott, Jaipur, RJ, 302017",Jaipur,India,"26.843464, 75.798998",35
182,TGI Apple Inn,,,"['Air conditioning', 'Breakfast included', 'Free WiFi', 'Parking included', 'Laundry', 'Pool']","E-7, 36, Nirman Nagar, DCM Ajmer Road, Jaipur, Rajasthan, 302019",Jaipur,India,"26.891218, 75.742087",49
183,Nangi's Pride,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Restaurant', 'Room service', 'Housekeeping']","B-13, SIDDARTH NAGAR, Nr. JAWAHAR CIRCLE, AIRPORT TERMINAL - 2 Road, Jaipur, Rajasthan, 302017",Jaipur,India,"26.8359, 75.80402",22
184,Hotel Bharat Palace,,,"['Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available', 'Room service']","Sen Colony, hotel bharat palace sen colony, Jaipur, 302016",Jaipur,India,"26.92353, 75.78852",4
185,Hotel Vacation,4.8,Exceptional,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Breakfast available', 'Room service']","A-8 new ramgarh road, Govind puri east , Jaipur, Jaipur, Rajasthan, 302002",Jaipur,India,"26.94619, 75.84211",7
186,Hotel Satkar,,,"['Free WiFi', 'Parking included', 'Laundry', 'Room service', 'Housekeeping', '24/7 front desk']","187, barodia, Scheme, Banipark, Jaipur, Rajasthan, 302006",Jaipur,India,"26.923801, 75.790451",15
187,Souvenir Peppermint,,,"['Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant', 'Breakfast available']","6, Subhash Nagar, Near Science Park, Jaipur, RJ, 302016",Jaipur,India,"26.940218, 75.795408",100
189,Hotel Hayat Rabbani,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","47 Kanti Nagar, Opp. Polovictory Cinema Station Rd, Jaipur, Rajasthan, 302006",Jaipur,India,"26.924105, 75.79697",27
190,The Theme Hotel Jaipur,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Gym']","Tonk Rd, Near Airport, Sita Bari, Jaipur, Rajasthan, 302011",Jaipur,India,"26.827987, 75.794029",60
191,Renest Jaipur,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","New Atish Market, Gopalpura Bypass, Mansarovar, Jaipur, Rajasthan, 302019",Jaipur,India,"26.880193, 75.758569",25
192,66 Residency - A Boutique Hotel,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","66, Gaurav Nagar, Civil Lines, Jaipur, Rajasthan, 302006",Jaipur,India,"26.903639, 75.780542",45
193,Hotel Hawa Mahal,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Civil Lines, Ajmer Road, Jaipur, Rajasthan, 302006",Jaipur,India,"26.911825, 75.787077",24
194,Sapphire World by ShriGo Hotels,,,"['Air conditioning', 'Breakfast included', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant']","Mansarovar Metro Station, Plot No. 62/63, Jaipur, Rajsthan, 302020",Jaipur,India,"26.856428, 75.767719",29
195,Hotel Golden Ram Vilas,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Amer Rd, Jaipur, RJ, 302002",Jaipur,India,"26.940584, 75.837445",27
196,Treebo Trend The Anchorage Malviya Nagar,,,"['Air conditioning', 'Breakfast included', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant']","E-58 Girdhar Marg, Sector 5, Behind Fortis Hospital, Malviya Nagar, Jaipur, Rajasthan, 302017",Jaipur,India,"26.846766, 75.804241",21
197,FabHotel Aqua,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","B-104, Vaishali Marg, Near National, Handloom,Krishna Nagar, Vaishali Nagar, Jaipur, 302021",Jaipur,India,"26.914859, 75.738177",35
198,OYO 2072 Hotel Indigo Heritage,,,"['Air conditioning', 'Breakfast included', 'Free WiFi', 'Parking included', 'Restaurant', 'Housekeeping']","Plot No.7 ,Bais Godam, Geejgarh Vihar,Civil Lines, Jaipur, 302019",Jaipur,India,"26.90024, 75.78576",30
199,Hotel Yash Regency,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Business services']","8-21, Marudhar Vihar, Khatipura Circle, Jaipur, Rajasthan, 302012",Jaipur,India,"26.922925, 75.746623",33
200,Hotel Ganga Kripa,,,"['Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available', 'Room service']","D-111, Kalwar Scheme, Gopalbari, Near Jaipur Railway Station, Jaipur, Rajasthan, 302001",Jaipur,India,"26.916553, 75.791802",8
203,Wood Garden Hide,,,"['Air conditioning', 'Kitchen', 'Pool', 'Gym', 'Breakfast available']","Jaipur, Rajasthan",Jaipur,India,"26.979357, 75.777615",60
204,Haveli Kalwara,3.6,Good,"['Air conditioning', 'Breakfast included', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant']","Entrance Between Shop No-94-95, Indra Bazar, Jalupurajaipur, Jaipur, Rajasthan, 302001",Jaipur,India,"26.9187, 75.81284",30
205,Rajmahal Palace RAAS,4.4,Excellent,"['Air conditioning', 'Spa', 'Breakfast included', 'Free WiFi', 'Parking included', 'Laundry']","Sadar Patel Marg, Jaipur, Rajasthan, 302001",Jaipur,India,"26.903559, 75.792821",471
206,OYO 14537 Hotel Amer Haveli,,,"['Breakfast included', 'Free WiFi', 'Parking included', 'Laundry', '24/7 front desk', 'Room service']","0, Opp Amer Fort, Near Elephant Ride Point, Amer, Rajasthan, 302028",Jaipur,India,"26.987046, 75.854632",28
213,All Seasons Homestay,4.5,Wonderful,"['Air conditioning', 'Free WiFi', 'Laundry', 'Restaurant', 'Breakfast available', 'Housekeeping']","63 Hathroi Fort, Ajmer Road, Hari Kishan Somani Marg, Jaipur, Rajasthan, 302001",Jaipur,India,"26.91618, 75.79642",29
219,Om Niwas Suite Hotel,4.5,Wonderful,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Kitchen', 'Pet friendly']","E - 23, Kaushalya Path, Durga Marg, Bani Park, Jaipur, Rajasthan, 302001",Jaipur,India,"26.930366, 75.793914",63
223,Moustache Jaipur,4.3,Excellent,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","7, Park House Scheme, M.I. Road, Jaipur, Jaipur, Rajasthan, 302001",Jaipur,India,"26.91955, 75.7978",15
229,Hotel Savi Regency,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","S-6, Shree Gopal Nagar, Gopalpura Bye Pass, Jaipur, Rajasthan, 302018",Jaipur,India,"26.877649, 75.772119",20
244,Palm34,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Kitchen', 'Pet friendly']","34, SHIV PATH, SURAJ NAGAR (WEST), CIVIL LINES, Jaipur, Rajasthan, 302006",Jaipur,India,"26.90295, 75.77682",40
246,Kapish Home - Heritage Virtuous Stay,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","B-133, Mahal yojna, Opp Tagore Public School,Jagatpura, Jaipur, Rajasthan, 302033",Jaipur,India,"26.934452, 75.792093",24
248,Atithi Guest House,4.3,Excellent,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","1 PARK HOUSE SCHEME, OPP ALL INDIA RADIO M.I ROAD, Jaipur, Rajasthan, 302001",Jaipur,India,"26.920219, 75.797605",21
250,goSTOPS Jaipur,3.6,Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","D-76, Prithviraj Road, Chomu Circle, C-Scheme, Jaipur, 302001",Jaipur,India,"26.91204, 75.7943",50
252,Hotel Sugandh Retreat,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","13, Bichun Bagh, Opp Amber Tower, Sansar Chand Road, Jaipur, Rajasthan, 302001",Jaipur,India,"26.9213, 75.802472",16
253,Hoztel Jaipur,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pet friendly', 'Breakfast available']","B-2 Bihari Marg, Jaipur, RJ, 302016",Jaipur,India,"26.930574, 75.791244",13
255,The Imperial Farm Retreat Jaipur - A weekend Gateway,,,"['Air conditioning', 'Parking included', 'Laundry', 'Pool', 'Restaurant', 'Room service']","Near Ajmer-Jaipur Expy, Sambhar, RJ, 303338",Jaipur,India,"26.86381, 75.42818",101
256,Mandawa Haveli,4.3,Excellent,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Sansar Chandra Road, Jaipur, Rajasthan, 302001",Jaipur,India,"26.922036, 75.804693",
257,Alsisar Haveli - A Heritage Hotel,4.3,Excellent,"['Air conditioning', 'Spa', 'Free WiFi', 'Parking included', 'Laundry', 'Pool']","Sansar Chandra Road, Jaipur, Rajasthan, 302001",Jaipur,India,"26.922864, 75.804215",
258,Hotel Amer Classic,,,"['Breakfast included', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', '24/7 front desk']","Amer Rd, Amer, RJ, 302028",Jaipur,India,"26.987606, 75.861913",
259,SMS Hotel,4.6,Wonderful,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Sawai Ram Singh Road, Opposite Reserve Bank Of India, Jaipur, Rajasthan, 302005",Jaipur,India,"26.906519, 75.801035",
260,"Holiday Inn Jaipur City Centre, an IHG Hotel",4.2,Very Good,"['Air conditioning', 'Spa', 'Free WiFi', 'Parking included', 'Laundry', 'Pool']","Commercial Plot No 1 Sardar Patel Road, Jaipur, Rajasthan, 302001",Jaipur,India,"26.90255, 75.793189",
261,Jai Mahal Palace,4.6,Wonderful,"['Air conditioning', 'Spa', 'Free WiFi', 'Parking included', 'Laundry', 'Pool']","Jacob Road Civil Lines, Jaipur, Rajasthan, 302006",Jaipur,India,"26.912372, 75.785644",
262,The LaLiT Jaipur,4.0,Very Good,"['Air conditioning', 'Spa', 'Breakfast included', 'Free WiFi', 'Parking included', 'Laundry']","2B, 2C Jagatpura Road, Near Jawahar Circle, Jaipur, Rajasthan, 302017",Jaipur,India,"26.841495, 75.809537",
263,Hotel Metro Inn,3.6,Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Room service']","Plot No 9 Fateh Singh Marke, t Opp Rajputana Sheraton Railway Station, Jaipur, Rajasthan, 302006",Jaipur,India,"26.917858, 75.791847",
264,The Wallstreet A Busines Hotel,4.0,Very Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","C-7, New Colony M.I. Road, Near Panch Bhatti Circle, Jaipur, Rajasthan, 302001",Jaipur,India,"26.922536, 75.806858",
266,Zone Palace by The Park,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Pool', 'Restaurant', 'Breakfast available']","NH - 8, Ajmer-Jaipur Expressway, Village- Narsinghpura, Jaipur, Rajasthan, 302026",Jaipur,India,"26.8593, 75.655918",
267,Hotel Krishna Boutique Stay Jaipur,,,"['Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available', 'Room service']","365/73 Lions Lane West, Sirsi Road, 200 Feet Bypass Rd, Jaipur, Rajasthan, 302012",Jaipur,India,"26.927216, 75.729915",
268,Hotel Mansingh,3.8,Good,"['Hot Tub', 'Air conditioning', 'Spa', 'Parking included', 'Laundry', 'Pool']","Sansar Chandra Road, Jaipur, Rajasthan, 302001",Jaipur,India,"26.918853, 75.801814",
269,Hotel Shiv Palace,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Breakfast available', '24/7 front desk']","23 Jawahar Nagar Rd, Jaipur, RJ, 302003",Jaipur,India,"26.897148, 75.835282",
270,Grand Kukas Residency,,,"['Air conditioning', 'Breakfast included', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant']","2 Riico, Amer, RJ, 302028",Jaipur,India,"27.030728, 75.889877",
271,Kailrugji - A City Centre Hotel,5.0,Exceptional,"['Free airport shuttle', 'Air conditioning', 'Spa', 'Free WiFi', 'Parking included', 'Restaurant']","22-C, Gopal Bari, Off M.I. Road, Near Vidhayakpuri Police Station, Jaipur, Rajasthan, 302001",Jaipur,India,"26.916934, 75.794512",
272,Hotel Kalyan,3.6,Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","59 Hathroi Fort, Ajmer Road, Jaipur, Rajasthan, 302001",Jaipur,India,"26.916098, 75.795756",
274,Hotel Diggi Palace,4.2,Very Good,"['Air conditioning', 'Breakfast included', 'Free WiFi', 'Parking included', 'Laundry', 'Pet friendly']","Diggi House, Shivaji Marg, C-Scheme, Jaipur, Rajasthan, 302004",Jaipur,India,"26.909906, 75.813012",
276,Mark Inn by Black Tie,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","A-7(II), Transport Nagar, Jaipur, Rajasthan, 302004",Jaipur,India,"26.90711, 75.84219",
277,Hotel Black Hole,,,"['Free WiFi', 'Laundry', 'Restaurant', 'Breakfast available', 'Bar', 'Housekeeping']","S1, Lakhanpurin, Near Durgapura, Agriculture Farms, Ashram Marg, Tonk Rd, Jaipur, Rajasthan, 302018",Jaipur,India,"26.854047, 75.792212",
279,Hotel Chinar,,,"['Free WiFi', 'Parking included', 'Restaurant', 'Breakfast available', 'Room service', 'Housekeeping']","Opp. Durgapura Railway Station, Gate no-2, Madhav Nagar, Jaipur, Rajasthan, 302001",Jaipur,India,"26.854776, 75.786494",
280,Hotel Jaipur Central,4.5,Wonderful,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","6 D VILLA STATION ROAD, KHASA KOTHI, Jaipur, RAJASTHAN, 302001",Jaipur,India,"26.92119, 75.79459",
281,Anuraag Villa,4.6,Wonderful,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pet friendly', 'Restaurant']","D-249 Devi Marg, Bani Park, Jaipur, Rajasthan, 302016",Jaipur,India,"26.927396, 75.788627",
282,Hotel The Star Leaf Prime,,,"['Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available', 'Business services']","F-301, New Sanganer Road, Sodala, Jaipur, Rajasthan, 302019",Jaipur,India,"26.89886, 75.77212",
283,Hotel Sky Heights,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Breakfast available', 'Business services', 'Room service']","Plot no- 352, Lane No-2, Jaipur, RJ, 302004",Jaipur,India,"26.89535, 75.82649",
284,Jas Vilas,4.7,Exceptional,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","C-9-A, Sawai Jai Singh Highway, Bani Park, Jaipur, Rajasthan, 302016",Jaipur,India,"26.930127, 75.787905",
288,Neerja Inn,,,"['Breakfast included', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', '24/7 front desk']","699 Govind Vihar, Siddharth Nagar, A, Jaipur, Rajasthan, 302017",Jaipur,India,"26.834867, 75.800531",
290,Hotel shekhawati jaipur,,,"['Free WiFi', 'Parking included', 'Room service', 'Housekeeping', '24/7 front desk']","Near Central Bus Depot, Sindhi Camp, Kanti Nagar, Jaipur, Rajasthan, 302006",Jaipur,India,"26.923681, 75.802633",
291,Nokha House,5.0,Exceptional,"['Free WiFi', 'Parking included', 'Restaurant', 'Breakfast available', 'Room service', 'Housekeeping']","C-1/A, Sawai Jai Singh Highway, Bani Park, Jaipur, Rajasthan, 302016",Jaipur,India,"26.93054, 75.784941",
292,Nirbana Palace - A Heritage Hotel,4.2,Very Good,"['Air conditioning', 'Spa', 'Free WiFi', 'Parking included', 'Pool', 'Restaurant']","4 D Villa, Station Rd, Jaipur, Rajasthan, Jaipur, Rajasthan, 302016",Jaipur,India,"26.921559, 75.794794",
296,Pandya Niwas,,,"['Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available', 'Housekeeping']","2091, Nahargarh Road, Chandpole, Jaipur, Rajasthan, 302001",Jaipur,India,"26.927626, 75.816584",
297,Leisure Inn Grand Chanakya,4.1,Very Good,"['Air conditioning', 'Spa', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant']","4 A-B, Kashi Bhawan, Panch Batti, M.I., Jaipur Rajasthan 302001 India, Jaipur, Rajasthan, 302001",Jaipur,India,"26.916507, 75.807764",
298,Chokhi Dhani Resort Jaipur,3.9,Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","12th Mile, Tonk Road, via Vatika, Jaipur, Rajasthan, 303905",Jaipur,India,"26.767058, 75.836825",
299,Hotel De Nada,4.5,Wonderful,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","9/C/1 Malviya Nagar, Sector 9, Jaipur, Jaipur, Rajasthan, 302017",Jaipur,India,"26.84727, 75.80847",
300,Bara Bungalow Amer,,,"['Breakfast included', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Housekeeping']","Natata Rd, Amer, RJ, 302028",Jaipur,India,"27.010042, 75.911281",
