rest_id,rest_name,rest_url,rest_address,city,latitude,longitude,rest_timing,rest_rating,cuisines,features
3525,Blue Tunnel Bar,https://www.zomato.com/jodhpur/blue-tunnel-bar-paota?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Khair Singh Bunglow, Mandore Road, Paota, Jodhpur",Jodhpur,26.3003400345,73.0386104062,11 AM to 11 PM,0.0,Finger Food,"['Cash', 'Debit Card', 'Dinner', 'Takeaway Available', 'Credit Card', 'Lunch', 'Above 18 Only', 'Fullbar', 'Indoor Seating']"
3527,Distil,https://www.zomato.com/jodhpur/distil-ratanada?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Lords Inn, Plot 1C, Pokharan Banglow, PWD Circle, High Court Colony Road, Ratnada",Jodhpur,26.2724829027,73.0236222222,11 AM to 11 PM,0.0,Finger Food,"['Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Lunch', 'Takeaway Available', 'Above 18 Only', 'Air Conditioned', 'Live Sports Screening', 'Fullbar', 'Smoking Area']"
3532,rOS Bar- The Fern Residency,https://www.zomato.com/jodhpur/ros-bar-the-fern-residency-ratanada?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Ferm Residency, 1B/A, Police to Loco Shed Road, Ratanada, Bhagat Ki Kothi, Jodhpur",Jodhpur,26.2798108154,73.03042933340001,12 Noon to 11 PM,0.0,Finger Food,"['Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Lunch', 'Above 18 Only', 'Live Sports Screening', 'Digital Payments Accepted', 'Fullbar']"
3533,Blue Lagoon,https://www.zomato.com/jodhpur/blue-lagoon-air-force-area?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Niky International, Airport Road, Air Force Area, Jodhpur",Jodhpur,26.2662501301,73.037535511,10:30 AM to 10:30 PM,0.0,Finger Food,"['Credit Card', 'Lunch', 'Takeaway Available', 'Cash', 'Debit Card', 'Dinner', 'Above 18 Only', 'Fullbar', 'Indoor Seating', 'Smoking Area']"
3593,Mughals,https://www.zomato.com/jodhpur/mughals-sardarpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"B-16, Shastri Circle, Shastri Nagar Jodhpur",Jodhpur,26.2632188571,73.0039066449,"1pm – 3pm, 6pm – 11:15pm (Mon-Sun)",3.8,"Mughlai, North Indian, Fast Food","['Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Indoor Seating', 'Digital Payments Accepted']"
3594,Maggi Wala,https://www.zomato.com/jodhpur/maggi-wala-bhagat-ki-kothi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Jaljog Circle, Sindhi Colony, Opposite Raju's Fashion Mall, Sector-E, Shastri Nagar, Bhagat Ki Kothi, Jodhpur",Jodhpur,26.273066447,73.0066341162,11 AM to 11 PM,3.5,Fast Food,"['Cash', 'Takeaway Available', 'Indoor Seating', 'Pure Veg']"
3595,The Secret Recipe,https://www.zomato.com/jodhpur/the-secret-recipe-sardarpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"11th C Road, Sardarpura, Jodhpur",Jodhpur,26.274596,73.006767,11 AM to 11 PM,3.7,"North Indian, Italian, Chinese, South Indian, Rajasthani","['Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Indoor Seating', 'Pure Veg', 'Air Conditioned']"
3596,Al Nabi Tasty House,https://www.zomato.com/jodhpur/al-nabi-tasty-house-chopasni-housing-board?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"K.N.N. Near Chirghar Masjid, Chopasni Housing Board, Jodhpur",Jodhpur,26.276234,72.986296,3 PM to 11 PM,3.9,"North Indian, Mughlai, Chinese, Fast Food","['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Indoor Seating']"
3598,Guru Nanak Vaishnav Hotel,https://www.zomato.com/jodhpur/guru-nanak-vaishnav-hotel-paota?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Paota B Road, Near Paota Circle",Jodhpur,26.2961842845,73.0385577679,9 AM to 11 PM,3.8,North Indian,"['Dinner', 'Takeaway Available', 'Cash', 'Lunch', 'Breakfast', 'Indoor Seating', 'Pure Veg', 'Digital Payments Accepted']"
3599,Bhawani Fast Food,https://www.zomato.com/jodhpur/bhawani-fast-food-basni?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"6-H-312, Kuri Bhagtasani Housing Board, Opposite Central Academy School, Basni, Jodhpur",Jodhpur,26.215748,73.027977,11 AM to 10:30 PM,3.7,Fast Food,"['Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Indoor Seating', 'Pure Veg', 'Digital Payments Accepted']"
3600,2Nine Restaurant,https://www.zomato.com/jodhpur/2nine-restaurant-chopasni-housing-board?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Plot 22, Shyam Nagar, Dev Nagar Road, Chopasni Housing Board, Jodhpur",Jodhpur,26.2678343,72.9864317,"11am – 11:15pm (Mon, Tue, Wed, Thu, Sat, Sun), 11am – 11:19pm (Fri)",3.6,Rajasthani,"['Lunch', 'Cash', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Delivery', 'Indoor Seating']"
3601,Shri Kissan Restaurant,https://www.zomato.com/jodhpur/shri-kissan-restaurant-sardarpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12th Road Circle Sardarpura,Jodhpur,26.2766764795,73.0020113289,12 Noon to 12 Midnight,3.7,North Indian,"['Cash', 'Dinner', 'Takeaway Available', 'Lunch', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']"
3602,Shri Pokar Sweet,https://www.zomato.com/jodhpur/shri-pokar-sweet-basni?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shri Ram Tower, Opposite Lucky International School, 7 Sector, Kudi Bhagtasni Housing Board, Basni, Jodhpur",Jodhpur,26.210658,73.030355,11 AM to 11 PM,3.5,"North Indian, Rajasthani, Mithai","['Lunch', 'Takeaway Available', 'Dinner', 'Cash', 'Outdoor Seating', 'Indoor Seating', 'Pure Veg']"
3603,Kesariya Softy And Softy,https://www.zomato.com/jodhpur/kesariya-softy-and-softy-ratanada?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ratnada Sabji Mandi, Near MBM College, Ratanada, Jodhpur",Jodhpur,26.2720190115,73.0331423879,Mon-Sun (9 AM to 11 PM),3.1,Fast Food,"['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Digital Payments Accepted']"
3605,Kirush Cafe And Restaurant,https://www.zomato.com/jodhpur/kirush-cafe-and-restaurant-shastri-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Krishna Mandir, Subhash Nagar, Ratanada , Jodhpur",Jodhpur,26.276514,73.031514,11 AM to 11 PM,3.7,"North Indian, Chinese, Fast Food, South Indian, Beverages","['Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']"
3607,Pokar Bhojanalaya,https://www.zomato.com/jodhpur/pokar-bhojanalaya-sardarpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1st Chopasni Road, Opposite Nirmal Tower, Sardarpura, Bhagat Ki Kothi, Jodhpur",Jodhpur,26.2821902207,73.0100874603,10 AM to 9:30 PM,3.8,North Indian,"['Cash', 'Dinner', 'Lunch', 'Indoor Seating', 'Pure Veg']"
3608,The Food Zone,https://www.zomato.com/jodhpur/the-food-zone-ratanada?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Khadi Bhandar, Bhaskar Choraha, Ratanada, Jodhpur",Jodhpur,26.273704,73.030826,12 Noon to 10:30 PM,3.8,Fast Food,"['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Indoor Seating', 'Pure Veg']"
3610,Shree Kalpatru,https://www.zomato.com/jodhpur/shree-kalpatru-paota?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"149, Anugrah Tower, Manji Ka Hattha, Paota, Jodhpur",Jodhpur,26.2981148962,73.0408453569,8 AM to 11 PM,3.4,"Fast Food, North Indian","['Takeaway Available', 'Cash', 'Indoor Seating', 'Pure Veg']"
3611,Kikis Cafe,https://www.zomato.com/jodhpur/kikis-cafe-2-paota?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Main Paota B Road Laxmi Nagar, Paota, Jodhpur",Jodhpur,26.301062,73.047675,5pm – 10pm (Mon-Sun),3.8,"Burger, Sandwich, Pizza, Rolls, Chinese, Fast Food","['Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Indoor Seating', 'Digital Payments Accepted']"
3612,Friends Cafe,https://www.zomato.com/jodhpur/friends-cafe-ratanada?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shiv Mandir Ratanada, Ratanada, Jodhpur",Jodhpur,26.275760152800004,73.0323538184,10 AM to 10 PM,3.7,"Cafe, Fast Food","['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Indoor Seating']"
3613,Jalapeno The Eatery,https://www.zomato.com/jodhpur/jalapeno-the-eatery-chopasni-housing-board?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"8/411, Chopasni Housing Board, Jodhpur",Jodhpur,26.266249,72.973735,11 AM to 11 PM,3.9,"South Indian, Fast Food, Pizza","['Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Indoor Seating']"
3614,F.R.I.E.N.D.S Central Perk Nineteen,https://www.zomato.com/jodhpur/f-r-i-e-n-d-s-central-perk-nineteen-sardarpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"356 4 th C Road Sardarpura, Jodhpur",Jodhpur,26.27726,73.008132,11 AM to 10:30 PM,3.8,"Chinese, Fast Food","['Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Indoor Seating', 'Air Conditioned']"
3615,Honey's Cuisine,https://www.zomato.com/jodhpur/honeys-cuisine-1-shastri-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot 43 and 43A, Sector E, Masuriya Section 4 Scheme, Shastri Nagar, Jodhpur",Jodhpur,26.273525,73.004072,12noon – 11pm (Mon-Sun),3.4,"North Indian, Chinese, Continental, Beverages","['Cash', 'Takeaway Available', 'Debit Card', 'Pure Veg', 'Indoor Seating', 'Digital Payments Accepted', 'Air Conditioned', 'Table booking recommended']"
3616,Jai Maa Bhawani Dal Bati,https://www.zomato.com/jodhpur/jai-maa-bhawani-dal-bati-sardarpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Loco Road, Prajapat Colony, Near Ratnada Sabzi Mandi, Sardarpura, Jodhpur",Jodhpur,26.2727600942,73.0327501148,11 AM to 11 PM,3.9,North Indian,"['Lunch', 'Cash', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Indoor Seating']"
3618,Supreme Restaurant,https://www.zomato.com/jodhpur/supreme-restaurant-chopasni-housing-board?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Bhatti Ki Bawari, Near Model Town, Chopasni Road, Chopasni Housing Board, Jodhpur",Jodhpur,26.261732,72.963621,3 PM to 1 AM,3.7,North Indian,"['Takeaway Available', 'Cash', 'Indoor Seating']"
3620,Jodhpur Veg Non Veg Restaurant,https://www.zomato.com/jodhpur/jodhpur-veg-non-veg-restaurant-basni?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"5, A, 1, Khodi, Bhagtasni Housing Board, Basni, Jodhpur",Jodhpur,26.208111,73.024923,11 AM to 11 PM,3.8,Mughlai,"['Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Indoor Seating']"
3621,Uncle Pizza,https://www.zomato.com/jodhpur/uncle-pizza-shastri-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"B - 12 Shop , Shastri Circle, Shastri Nagar, Jodhpur",Jodhpur,26.2634386436,73.00387714060001,11 AM to 11:30 PM,3.8,Fast Food,"['Takeaway Available', 'Cash', 'Debit Card', 'Lunch', 'Credit Card', 'Dinner', 'Indoor Seating', 'Outdoor Seating', 'Pure Veg', 'Digital Payments Accepted']"
3622,Bricks Restaurant,https://www.zomato.com/jodhpur/bricks-restaurant-maderana-colony?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Bha Provision Store, Bhadwasiya Main Road, Jodhpur",Jodhpur,26.313826,73.050927,11:30am – 11pm (Mon-Sun),3.7,North Indian,"['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Indoor Seating', 'Pure Veg']"
3623,M. G. Fast Food,https://www.zomato.com/jodhpur/m-g-fast-food-sardarpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"IInd C Road, Sardarpura, Jodhpur",Jodhpur,26.2769488509,73.0108197033,11 AM to 11 PM,3.7,Fast Food,"['Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Indoor Seating', 'Pure Veg', 'Air Conditioned']"
3624,Sukh Sagar Hotel,https://www.zomato.com/jodhpur/sukh-sagar-hotel-station-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Jodhpur Railway Station, Station Road, Jodhpur",Jodhpur,26.2844766885,73.0220916867,10 AM to 12 Midnight,3.6,North Indian,"['Dinner', 'Takeaway Available', 'Cash', 'Lunch', 'Indoor Seating', 'Pure Veg', 'Digital Payments Accepted']"
3626,La Cafe Blue,https://www.zomato.com/jodhpur/la-cafe-blue-ratanada?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Khanda Falsa, Bader Ki Gali, Near Eagle Sports, Bhistiyon Ka Bas, Ratanada, Jodhpur",Jodhpur,26.290381,73.014163,11:30 AM to 2 AM,3.6,"Fast Food, Beverages","['Lunch', 'Takeaway Available', 'Dinner', 'Cash', 'Free Parking', 'Digital Payments Accepted', 'Indoor Seating']"
3628,Nihari's Restaurant,https://www.zomato.com/jodhpur/niharis-restaurant-kabir-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"132-133, Nai Sarak, Near Clock Tower, Kabir Nagar, Jodhpur",Jodhpur,26.2925006133,73.024633415,9 AM to 11 PM,3.7,"North Indian, Chinese, Fast Food, South Indian, Sandwich","['Cash', 'Debit Card', 'Lunch', 'Takeaway Available', 'Credit Card', 'Dinner', 'Pure Veg', 'Indoor Seating', 'Outdoor Seating', 'Digital Payments Accepted', 'Air Conditioned']"
3629,Hot N Spicy Pizza,https://www.zomato.com/jodhpur/hot-n-spicy-pizza-sardarpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"PN 116, Sardarpura B Road, Sardarpura, Jodhpur",Jodhpur,26.27976,73.010277,11 AM to 11 PM,0.0,"Pizza, Fast Food","['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Indoor Seating']"
3637,Chai Ki Chuski,https://www.zomato.com/jodhpur/chai-ki-chuski-ratanada?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Baskar Circle, UIT Road, Ratanada, Bhagat Ki Kothi, Jodhpur",Jodhpur,26.2731208629,73.0328798667,10 AM to 11 PM,3.7,Cafe,"['Dinner', 'Takeaway Available', 'Cash', 'Lunch', 'Pure Veg', 'Digital Payments Accepted', 'Indoor Seating', 'Air Conditioned', 'Rooftop']"
3642,Amigos Cafe,https://www.zomato.com/jodhpur/amigos-cafe-air-force-area?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot-1, NH 62, Riktiya Bhairuji Temple, PWD Colony, Air Force Area, Jodhpur",Jodhpur,26.269201351,73.0188217387,10 AM to 1 AM,3.2,"Cafe, Italian, Chinese, Brazilian, Beverages","['Dinner', 'Cash', 'Credit Card', 'Lunch', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Free Wifi', 'Air Conditioned', 'Pure Veg']"
3643,Jail Khana,https://www.zomato.com/jodhpur/jail-khana-sardarpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"121, Sardarpura, 1st B Road, Sardarpura, Bhagat Ki Kothi, Jodhpur",Jodhpur,26.2803020321,73.0109947175,10 AM to 10 PM,3.5,Cafe,"['Credit Card', 'Dinner', 'Delivery', 'Cash', 'Debit Card', 'Lunch', 'Takeaway Available', 'Pure Veg', 'Digital Payments Accepted', 'Indoor Seating', 'Air Conditioned', 'Serves Jain Food']"
3644,World Cuisine Cafe - Barnella,https://www.zomato.com/jodhpur/world-cuisine-cafe-barnella-ratanada?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"G-2, Main Circuit House Road, Ratanada, Cantt Area, Jodhpur",Jodhpur,26.27686,73.036723,10:30 AM to 10:30 PM,3.5,"Cafe, North Indian, Continental, Pizza, Fast Food, Beverages","['Takeaway Available', 'Credit Card', 'Lunch', 'Cash', 'Debit Card', 'Dinner', 'Indoor Seating', 'Pure Veg', 'Air Conditioned', 'Free Wifi']"
3645,Meyhigh,https://www.zomato.com/jodhpur/meyhigh-ratanada?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"A 12, PWD Colony, Near Senapati Bhawan, Ratanada, Jodhpur",Jodhpur,26.269187,73.029188,12 Noon to 10:30 PM,3.9,"Cafe, North Indian, Chinese, Mexican, Pizza, Sandwich","['Cash', 'Debit Card', 'Dinner', 'Delivery', 'Credit Card', 'Lunch', 'No Alcohol Available', 'Takeaway Available', 'Live Music', 'Indoor Seating', 'Air Conditioned', 'Outdoor Seating']"
3646,Chaifeteria,https://www.zomato.com/jodhpur/chaifeteria-ratanada?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Main Road, Ratanada, Bhagat Ki Kothi, Jodhpur",Jodhpur,26.274944,73.024,11 AM to 11 PM,3.9,"Cafe, Beverages","['Takeaway Available', 'No Alcohol Available', 'Cash', 'Indoor Seating', 'Digital Payments Accepted']"
3647,Blend Cafe Cafeteria & Restaurant,https://www.zomato.com/jodhpur/blend-cafe-cafeteria-restaurant-ratanada?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"PWD Road, Ratanada, Jodhpur",Jodhpur,26.2718786111,73.022846058,11 AM to 11:30 PM,3.6,"Pizza, North Indian, Coffee, Chinese","['Dinner', 'Cash', 'Lunch', 'Indoor Seating', 'Air Conditioned', 'Digital Payments Accepted', 'All Day Breakfast', 'Free Wifi', 'Outdoor Seating', 'Smoking Area', 'Desserts and Bakes']"
3650,Nasrani Cafe,https://www.zomato.com/jodhpur/nasrani-cafe-pal-gaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Village Pal balotra Road, Pal Gaon, Jodhpur",Jodhpur,26.2223150958,72.956921719,8 AM to 11 PM,3.3,"Fast Food, Chinese","['Lunch', 'Takeaway Available', 'Rooftop', 'Outdoor Seating', 'Smoking Area', 'Desserts and Bakes', 'Indoor Seating', 'Pure Veg', 'All Day Breakfast']"
3651,9 3/4 Cafe,https://www.zomato.com/jodhpur/9-3-4-cafe-1-sardarpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot E 50, 11th E Road, Sardarpura, Jodhpur",Jodhpur,26.272222,73.010118,10 AM to 11 PM,3.5,"Cafe, Fast Food, North Indian","['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Digital Payments Accepted']"
3654,Cafe Blue,https://www.zomato.com/jodhpur/cafe-blue-lawaran?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"A 23, Near KP Haveli, Killikhana Chowk, Clock Tower Road, Lawaran, Jodhpur",Jodhpur,26.2972217,73.021555,11 AM to 11 PM,3.6,"Cafe, Sandwich, Chinese, Fast Food","['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Debit Card', 'Indoor Seating']"
3655,Cafe Freedom,https://www.zomato.com/jodhpur/cafe-freedom-basni?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Azad Complex, 5 A 15, Kudi Bhagtasni, Basni, Jodhpur",Jodhpur,26.209535,73.024254,11 AM to 10 PM,3.2,"Cafe, Chinese","['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Lunch', 'Indoor Seating', 'Air Conditioned', 'Wifi', 'Pure Veg', 'Brunch']"
3656,Cafe Coffee Break,https://www.zomato.com/jodhpur/cafe-coffee-break-basni?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"187, District Shopping Center, Saraswati Nagar, Basni",Jodhpur,26.234591,73.016144,11 AM to 11 PM,0.0,"Cafe, North Indian, Chinese, Fast Food, Beverages","['Dinner', 'Cash', 'Debit Card', 'Lunch', 'Credit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Free Wifi', 'Air Conditioned', 'Desserts and Bakes']"
3657,Royal Cafe,https://www.zomato.com/jodhpur/royal-cafe-shastri-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"131, Sindhi Colony, Gurudwarey Ke Pass, Shastri Nagar, Jodhpur",Jodhpur,26.27132,73.005317,10 AM to 10 PM,0.0,"Chinese, Coffee","['Takeaway Available', 'Debit Card', 'Dinner', 'Credit Card', 'Lunch', 'Cash', 'Indoor Seating', 'Air Conditioned', 'Digital Payments Accepted']"
3658,Coasters- The Coffee Club,https://www.zomato.com/jodhpur/coasters-the-coffee-club-shastri-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"C-97, Near Punjab National Bank, Sector-C, Shastri Nagar, Jodhpur",Jodhpur,26.266634,73.004027,11 AM to 11 PM,3.6,Cafe,"['Lunch', 'Cash', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Delivery', 'Indoor Seating', 'Digital Payments Accepted', 'Air Conditioned']"
3659,Cafe Mehran,https://www.zomato.com/jodhpur/cafe-mehran-kabir-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Mehrangarh Fort, Kabir Nagar, Jodhpur",Jodhpur,26.2989718335,73.0196595937,,3.2,Cafe,"['Cash', 'Dinner', 'Takeaway Available', 'Lunch', 'Indoor Seating']"
3660,Blu19 Sports Grill,https://www.zomato.com/jodhpur/blu19-sports-grill-sardarpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Underground 2 & 3, Samriddhi Complex, Near Nehru Park, 1st C Rd, Sardarpura, Jodhpur",Jodhpur,26.277484,73.014775,11 AM to 11 PM,3.4,"Fast Food, Pizza","['Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned']"
3661,The Curry's,https://www.zomato.com/jodhpur/the-currys-kabir-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Makrana Mohalla, Near Clock Tower, Kabir Nagar, Jodhpur",Jodhpur,26.2965476856,73.0224956945,10 AM to 11 PM,3.6,Cafe,"['Cash', 'Dinner', 'Takeaway Available', 'Lunch', 'Rooftop']"
3662,Namaste Cafe,https://www.zomato.com/jodhpur/namaste-cafe-kabir-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"45, Makrana Mohalla, Kabir Nagar, Jodhpur",Jodhpur,26.2967998715,73.022166118,10 AM to 11 PM,3.3,"Cafe, North Indian, Chinese, Beverages","['Lunch', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Indoor Seating', 'Free Wifi', 'Rooftop']"
3663,House Stark Cafe,https://www.zomato.com/jodhpur/house-stark-cafe-air-force-area?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"69, Mohan Villa, Ajit Colony, Opposite Mahavir Public School, Air Force Area, Jodhpur",Jodhpur,26.283836686500003,73.0340285227,11 AM to 11:30 PM,3.4,Cafe,"['Cash', 'Debit Card', 'Lunch', 'Takeaway Available', 'Credit Card', 'Dinner', 'Indoor Seating', 'Digital Payments Accepted']"
3665,Escape Cafe,https://www.zomato.com/jodhpur/escape-cafe-cantt-area?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot 5, East Patel Nagar, Circuit House Road, Cantt Area, Jodhpur",Jodhpur,26.279131405900003,73.037285395,10:30 AM to 10:30 PM,3.2,"North Indian, South Indian, Chinese, Italian, Sandwich, Beverages, Desserts, Cafe","['Cash', 'Debit Card', 'Lunch', 'Credit Card', 'Dinner', 'Indoor Seating', 'Air Conditioned', 'Free Wifi', 'Pure Veg', 'Digital Payments Accepted']"
3666,Haveli Cafe & Lounge,https://www.zomato.com/jodhpur/haveli-cafe-lounge-ratanada?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Bhaskar Circle, Ratanada, Jodhpur",Jodhpur,26.274047732800003,73.0306948721,10 AM to 10 PM,3.2,Cafe,"['Takeaway Available', 'Cash', 'Dinner', 'Lunch', 'Indoor Seating', 'Pure Veg', 'Air Conditioned']"
3667,Black & White Cafe Lounge,https://www.zomato.com/jodhpur/black-white-cafe-lounge-basni?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"5-A-17, Kudi Bhagtasni Housing Board, Basni, Jodhpur",Jodhpur,26.209666,73.024226,"10:30am – 11pm (Mon-Sat),11am – 11pm (Sun)",3.2,"Cafe, Chinese","['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Indoor Seating', 'Pure Veg']"
3668,The Kafila,https://www.zomato.com/jodhpur/the-kafila-chopasni-housing-board?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"11/27, Nandanvan Nagar, Chopasni Housing Board, Jodhpur, Rajasthan",Jodhpur,26.265327106500003,72.9812905937,10 AM to 10 PM,3.2,Cafe,"['Lunch', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Gaming Area', 'Air Conditioned', 'Indoor Seating']"
3669,Area 51 Cafe & Lounge,https://www.zomato.com/jodhpur/area-51-cafe-lounge-shastri-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sector E, Sindhi Colony, Shastri Nagar, Bhagat Ki Kothi, Jodhpur",Jodhpur,26.272744,73.004483,11 AM to 11 PM,3.4,Cafe,"['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating']"
3670,Rus_teak,https://www.zomato.com/jodhpur/rus-teak-sardarpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"15, Near Gandhi Maidan, B Road, Sardarpura Jodhpur",Jodhpur,26.2791948376,73.00975956020001,10 AM to 10 PM,3.4,"Burger, Cafe, Chinese","['Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg', 'Free Wifi', 'Air Conditioned']"
3671,Cafe Frespresso,https://www.zomato.com/jodhpur/cafe-frespresso-cantt-area?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Circuit House Road, Cantt Area, Jodhpur",Jodhpur,26.279734757800004,73.0372216925,11 AM to 11 PM,3.3,Cafe,"['Debit Card', 'Takeaway Available', 'Cash', 'Credit Card', 'Indoor Seating', 'Free Wifi', 'Pure Veg']"
3672,Hard Roar Cafe & Lounge,https://www.zomato.com/jodhpur/hard-roar-cafe-lounge-sardarpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Third Floor, Above Mochi Showroom, 9th C-D Road, Sardarpura, Jodhpur",Jodhpur,26.2744632134,73.0084580183,11 AM to 11 PM,3.3,"Cafe, Pizza, Fast Food, Chinese, Beverages","['Lunch', 'Cash', 'Dinner', 'Takeaway Available', 'Digital Payments Accepted', 'Indoor Seating', 'Pure Veg']"
